TEAM_ID,OPP_ID,TM_SITE,pred.adj
7168,7722,0,0.07017601579207106
5562,7722,0,0.021934926385057663
66657,7722,0,0.08758616118769885
5997,7722,0,0.012885304059707486
7131,7722,0,0.01896257650245811
7393,7722,0,0.020764147462346113
6454,6543,0,0.8407323555468057
7722,6543,0,0.9163741549661988
7047,6543,0,0.6094225455562939
6059,6543,-1,0.38608245712958983
7719,6543,-1,0.5201246514679351
7237,6543,-1,0.21653738240633766
6634,6543,-1,0.1263220127438744
6296,6543,-1,0.07825738875175128
5462,6543,-1,0.0708776595744681
7600,6543,-1,0.11177551361282778
5239,6543,-1,0.014267404209390178
5404,6543,-1,0.04027997442541307
7171,6543,-1,0.009627920970815362
7654,6543,-1,0.07063021815243739
7207,6543,-1,0.04486520542494281
6964,6543,0,0.9438738560800579
7421,6543,0,0.693858782656085
6248,6543,0,0.594918621266511
7621,6543,0,0.4154637136642279
6527,6543,0,0.8142049234863606
5814,6543,0,0.3735370828596269
5438,6543,0,0.028313273786943472
5565,6543,0,0.18529714646380757
6638,6543,0,0.1163290971670638
5274,6543,0,0.11097447487370382
7566,6543,0,0.015634456324389753
7186,6543,0,0.09454957356076761
8077,6543,0,0.013806507824804798
6871,6543,0,0.0305089306737529
5480,6543,0,0.04238160034515947
5364,6543,0,0.006015037593984962
5326,6543,0,0.8133005258190643
6245,6543,0,0.5931395426361757
6826,6543,0,0.39106928999144575
7351,6543,0,0.44570663738074
5994,6543,0,0.1230454331924032
6314,6543,0,0.5257033290356706
6703,6543,0,0.35989776190320155
5489,6543,0,0.15344053974388364
7740,6543,0,0.14331058020477816
5837,6543,0,0.12244139701411877
7141,6543,0,0.10798646362098142
5456,6543,0,0.03149846060154955
5335,6543,0,0.06053744464053812
6498,6543,0,0.020430071454929716
6599,6543,0,0.07476131034715428
5135,6543,0,0.07091386625361976
6706,6543,0,0.946019647139994
7044,6543,0,0.9120764142027812
7578,6543,0,0.5060516320092706
6625,6543,0,0.428739022591674
5233,6543,0,0.4683886271538234
7360,6543,0,0.45835124499851193
7618,6543,0,0.43663776113519903
7357,6543,0,0.10368611120148356
5649,6543,0,0.10230692076228687
6222,6543,0,0.10331807398001805
7168,6543,0,0.08857331571994716
5562,6543,0,0.05285996055226823
66657,6543,0,0.1172377403291231
5997,6543,0,0.013465746507322003
7131,6543,0,0.0796545424348115
7393,6543,0,0.0756608933454877
6454,7047,0,0.7139433198380567
7722,7047,0,0.7751127442792718
6543,7047,0,0.39057745444370606
6059,7047,-1,0.33640113167672225
7719,7047,-1,0.39687426000473597
7237,7047,-1,0.2261688129899216
6634,7047,-1,0.16883478260869567
6296,7047,-1,0.1193729477809554
5462,7047,-1,0.1264434574649812
7600,7047,-1,0.14897930648769575
5239,7047,-1,0.05238047239861573
5404,7047,-1,0.05755420054200542
7171,7047,-1,0.04061941230052967
7654,7047,-1,0.09312941490070639
7207,7047,-1,0.04018100163309745
6964,7047,0,0.7650793650793651
7421,7047,0,0.5462161600775464
6248,7047,0,0.4881393758324034
7621,7047,0,0.3404305895137191
6527,7047,0,0.705353466026081
5814,7047,0,0.3429318482800775
5438,7047,0,0.06940769387339711
5565,7047,0,0.23795595320027535
6638,7047,0,0.15983462966855863
5274,7047,0,0.14421855146124524
7566,7047,0,0.03968417439066255
7186,7047,0,0.15572684151785712
8077,7047,0,0.04690173449189788
6871,7047,0,0.05805539662773871
5480,7047,0,0.09338146811070999
5364,7047,0,0.020736080102834724
5326,7047,0,0.6214700580813141
6245,7047,0,0.534814619168675
6826,7047,0,0.3381125541125542
7351,7047,0,0.3588249659840213
5994,7047,0,0.160439022685169
6314,7047,0,0.42920215539718415
6703,7047,0,0.3206594775312203
5489,7047,0,0.18557447101798882
7740,7047,0,0.17799692264652398
5837,7047,0,0.1925702665407801
7141,7047,0,0.1469582131598363
5456,7047,0,0.09199306994598634
5335,7047,0,0.12333965844402278
6498,7047,0,0.050390993663206145
6599,7047,0,0.0929534209179321
5135,7047,0,0.07231945624468988
6706,7047,0,0.8109821190285562
7044,7047,0,0.7808703116745905
7578,7047,0,0.38187422080620587
6625,7047,0,0.32820371264923065
5233,7047,0,0.35788293644053404
7360,7047,0,0.4065507286224911
7618,7047,0,0.3375061364752087
7357,7047,0,0.1630702943118246
5649,7047,0,0.15162197891596899
6222,7047,0,0.12310459129698853
7168,7047,0,0.1348769803366161
5562,7047,0,0.11244814700538243
66657,7047,0,0.1734076541363606
5997,7047,0,0.03693770157867934
7131,7047,0,0.11909028705483693
7393,7047,0,0.056865324294242604
6454,6059,1,0.8721125849239728
7722,6059,1,0.9414460118482636
6543,6059,1,0.6139175428704101
7047,6059,1,0.6635988683232777
7719,6059,0,0.6587983561457731
7237,6059,0,0.2513153513153513
6634,6059,0,0.17642490545651002
6296,6059,0,0.13419459569143358
5462,6059,0,0.08501110921210049
7600,6059,0,0.1489441416893733
5239,6059,0,0.04941773165604458
5404,6059,0,0.09577730596838877
7171,6059,0,0.0329050558985483
7654,6059,0,0.11532169209709191
7207,6059,0,0.09707267833109018
6964,6059,0,0.9531693935534438
7421,6059,0,0.7774814433983483
6248,6059,0,0.6772063237942766
7621,6059,0,0.5070767195767195
6527,6059,0,0.8472622478386168
5814,6059,0,0.49091562642964515
5438,6059,0,0.07547233811607476
5565,6059,0,0.24760991101260377
6638,6059,0,0.15713357721631518
5274,6059,0,0.14460800639445814
7566,6059,0,0.025308285491048677
7186,6059,0,0.1440683737401253
8077,6059,0,0.040886666216124884
6871,6059,0,0.0867416326666003
5480,6059,0,0.07471027909209352
5364,6059,0,0.03070525615435795
5326,6059,0,0.8480021152130085
6245,6059,0,0.6136348341072749
6826,6059,0,0.4896751238652612
7351,6059,0,0.5869762746087834
5994,6059,0,0.17993953287484635
6314,6059,0,0.6321130467911198
6703,6059,0,0.40196407025070385
5489,6059,0,0.22553526861946668
7740,6059,0,0.2230737365368683
5837,6059,0,0.16200753682768074
7141,6059,0,0.13160593423121625
5456,6059,0,0.08134805345729226
5335,6059,0,0.08777279111994245
6498,6059,0,0.05049548483106167
6599,6059,0,0.1298945140477247
5135,6059,0,0.14117046614494727
6706,6059,0,0.9481630926426086
7044,6059,0,0.9372050340849503
7578,6059,0,0.5894876471563588
6625,6059,0,0.544322368206566
5233,6059,0,0.5588136953323525
7360,6059,0,0.5548829313603024
7618,6059,0,0.5168575576705922
7357,6059,0,0.14399212304349304
5649,6059,0,0.1276223776223776
6222,6059,0,0.14646238595283184
7168,6059,0,0.12685834042831878
5562,6059,0,0.08380995710386065
66657,6059,0,0.14704310056799197
5997,6059,0,0.03787359473539896
7131,6059,0,0.12289692841970397
7393,6059,0,0.1378043803564141
6454,7719,1,0.8985047279390111
7722,7719,1,0.9588951002959553
6543,7719,1,0.4798753485320648
7047,7719,1,0.603125739995264
6059,7719,0,0.34120164385422685
7237,7719,0,0.20668805944941732
6634,7719,0,0.09395860022924955
6296,7719,0,0.06558590071303647
5462,7719,0,0.053060274610193164
7600,7719,0,0.08588294822061052
5239,7719,0,0.024008840075006695
5404,7719,0,0.07152742616033755
7171,7719,0,0.014007003501750876
7654,7719,0,0.08603466525535855
7207,7719,0,0.07283438211273262
6964,7719,0,0.971839799749687
7421,7719,0,0.7395691830001941
6248,7719,0,0.6085838072028162
7621,7719,0,0.3877175422169126
6527,7719,0,0.8362992855252712
5814,7719,0,0.3621528678951467
5438,7719,0,0.055152979066022546
5565,7719,0,0.179492365254323
6638,7719,0,0.07765921973991333
5274,7719,0,0.09636762966717352
7566,7719,0,0.018931845356715823
7186,7719,0,0.10625929430850348
8077,7719,0,0.010947912416700666
6871,7719,0,0.06324331427820488
5480,7719,0,0.04081091824566053
5364,7719,0,0.0208388638173613
5326,7719,0,0.8599047064066089
6245,7719,0,0.6029294539657234
6826,7719,0,0.328050812816401
7351,7719,0,0.42465352332617606
5994,7719,0,0.10043478260869568
6314,7719,0,0.5200808536019617
6703,7719,0,0.3110102527264416
5489,7719,0,0.13434575656510053
7740,7719,0,0.14859289571663373
5837,7719,0,0.10064580228514658
7141,7719,0,0.1042328584605924
5456,7719,0,0.042492917847025496
5335,7719,0,0.0701306452682539
6498,7719,0,0.035135044003102134
6599,7719,0,0.11196056734734935
5135,7719,0,0.12676992621152697
6706,7719,0,0.966830870279146
7044,7719,0,0.9573184953186953
7578,7719,0,0.47565990184374585
6625,7719,0,0.3863333121545206
5233,7719,0,0.43404631550311146
7360,7719,0,0.4376090612011803
7618,7719,0,0.3596019190871369
7357,7719,0,0.07618659604807498
5649,7719,0,0.11779431890250008
6222,7719,0,0.08777237651698
7168,7719,0,0.09922531729025877
5562,7719,0,0.051594840515948405
66657,7719,0,0.13471674346139823
5997,7719,0,0.033101045296167246
7131,7719,0,0.09778439153439152
7393,7719,0,0.1226121121799214
6454,7237,1,0.8591383372601817
7722,7237,1,0.8968118514472966
6543,7237,1,0.7834626175936624
7047,7237,1,0.7738311870100785
6059,7237,0,0.7486846486846487
7719,7237,0,0.7933119405505826
6634,7237,0,0.49812373050573217
6296,7237,0,0.59720896553994
5462,7237,0,0.4450944506176875
7600,7237,0,0.46092810771820164
5239,7237,0,0.44174605924129556
5404,7237,0,0.40847257383966257
7171,7237,0,0.4016553550736633
7654,7237,0,0.40077412582824895
7207,7237,0,0.42383791841712964
6964,7237,0,0.9072803122056251
7421,7237,0,0.8585174142837784
6248,7237,0,0.7574489795918368
7621,7237,0,0.6809764024782476
6527,7237,0,0.8367263566419282
5814,7237,0,0.7221084438475744
5438,7237,0,0.47817908201655374
5565,7237,0,0.6069167072576718
6638,7237,0,0.5244533351727945
5274,7237,0,0.4917333887906833
7566,7237,0,0.3917640877446473
7186,7237,0,0.5396181384248211
8077,7237,0,0.42338505222594064
6871,7237,0,0.43613513954627053
5480,7237,0,0.527717019822283
5364,7237,0,0.42837992479973847
5326,7237,0,0.8470749230242901
6245,7237,0,0.6945953019695085
6826,7237,0,0.6913263561119092
7351,7237,0,0.6962443665498248
5994,7237,0,0.5833392213664949
6314,7237,0,0.7350733877930532
6703,7237,0,0.5927314782364898
5489,7237,0,0.5740624782578445
7740,7237,0,0.5720591185715241
5837,7237,0,0.4892117568470274
7141,7237,0,0.4061078174548462
5456,7237,0,0.5179399085988396
5335,7237,0,0.5114256480218281
6498,7237,0,0.4107124392513701
6599,7237,0,0.4874538493094489
5135,7237,0,0.4677403320409583
6706,7237,0,0.8813581758612701
7044,7237,0,0.9045865982166982
7578,7237,0,0.6843077781264164
6625,7237,0,0.7676514432849979
5233,7237,0,0.742694776721507
7360,7237,0,0.7747047542141919
7618,7237,0,0.6829810128779201
7357,7237,0,0.5123904709748084
5649,7237,0,0.4935889048802827
6222,7237,0,0.5391274357647869
7168,7237,0,0.4787089053618323
5562,7237,0,0.47863422612962586
66657,7237,0,0.5464649262516447
5997,7237,0,0.3938121472722386
7131,7237,0,0.43203480455647425
7393,7237,0,0.4494672806103585
6454,6634,1,0.9370722750792856
7722,6634,1,0.9657142857142856
6543,6634,1,0.8736779872561256
7047,6634,1,0.8311652173913043
6059,6634,0,0.82357509454349
7719,6634,0,0.9060413997707505
7237,6634,0,0.5018762694942679
6296,6634,0,0.6103938983722389
5462,6634,0,0.40778207544051037
7600,6634,0,0.4369419454833384
5239,6634,0,0.44867396754189204
5404,6634,0,0.40918979497659697
7171,6634,0,0.37788525683789176
7654,6634,0,0.3907249818589616
7207,6634,0,0.40193649344721905
6964,6634,0,0.9740366580012505
7421,6634,0,0.9365439850377396
6248,6634,0,0.8594221497693455
7621,6634,0,0.752915404935249
6527,6634,0,0.924685356595858
5814,6634,0,0.785223866163814
5438,6634,0,0.506108813235762
5565,6634,0,0.6543193759994779
6638,6634,0,0.5319791562945999
5274,6634,0,0.5137614678899082
7566,6634,0,0.3517563332462784
7186,6634,0,0.5737544887215423
8077,6634,0,0.4101740747000169
6871,6634,0,0.41043310255997423
5480,6634,0,0.5481351500137628
5364,6634,0,0.39342856200310095
5326,6634,0,0.9319303628601922
6245,6634,0,0.7162728720465403
6826,6634,0,0.7428455723542117
7351,6634,0,0.7781861559789792
5994,6634,0,0.6050784408863011
6314,6634,0,0.8262411347517731
6703,6634,0,0.6276217260190423
5489,6634,0,0.6246868214464674
7740,6634,0,0.580643068038026
5837,6634,0,0.4895772262393329
7141,6634,0,0.424915418885874
5456,6634,0,0.5454880048181484
5335,6634,0,0.5349197267005485
6498,6634,0,0.4365399353570357
6599,6634,0,0.4973256702435136
5135,6634,0,0.4739161897243603
6706,6634,0,0.9474723283060393
7044,6634,0,0.9672396159809971
7578,6634,0,0.7662390413972854
6625,6634,0,0.8616873667467596
5233,6634,0,0.7921160805255947
7360,6634,0,0.8290911536263071
7618,6634,0,0.7692613448161643
7357,6634,0,0.514389086201746
5649,6634,0,0.49115726613511823
6222,6634,0,0.5084494923421098
7168,6634,0,0.5167125442390877
5562,6634,0,0.482614515655098
66657,6634,0,0.624624924984997
5997,6634,0,0.35366099643649557
7131,6634,0,0.4397400891715341
7393,6634,0,0.40897054496714497
6454,6296,1,0.9362528636408912
7722,6296,1,0.9627879308635447
6543,6296,1,0.9217426112482486
7047,6296,1,0.8806270522190446
6059,6296,0,0.8658054043085665
7719,6296,0,0.9344140992869636
7237,6296,0,0.4027910344600599
6634,6296,0,0.38960610162776116
5462,6296,0,0.334421924449532
7600,6296,0,0.36597138424409587
5239,6296,0,0.34062737579744157
5404,6296,0,0.32670295233382823
7171,6296,0,0.2586869981782605
7654,6296,0,0.30735149327207084
7207,6296,0,0.33213044640470457
6964,6296,0,0.9746523029716839
7421,6296,0,0.9455988792902171
6248,6296,0,0.887946947425993
7621,6296,0,0.7998932942078762
6527,6296,0,0.9534741144414169
5814,6296,0,0.798253246962519
5438,6296,0,0.35525377584754003
5565,6296,0,0.5925482766643401
6638,6296,0,0.4858123492031128
5274,6296,0,0.47982656472379437
7566,6296,0,0.29602127512606213
7186,6296,0,0.4123997428000948
8077,6296,0,0.33237469186524243
6871,6296,0,0.3536330110634905
5480,6296,0,0.3915072328511433
5364,6296,0,0.3045590682196339
5326,6296,0,0.9412771383510621
6245,6296,0,0.7742193221918902
6826,6296,0,0.8358318482021176
7351,6296,0,0.806357788119354
5994,6296,0,0.5924335840408018
6314,6296,0,0.8457474734217089
6703,6296,0,0.6302395209580838
5489,6296,0,0.587745565829741
7740,6296,0,0.51164979995293
5837,6296,0,0.3920350376858831
7141,6296,0,0.27492195629552546
5456,6296,0,0.3859405201939706
5335,6296,0,0.3717174959871589
6498,6296,0,0.3334221570848045
6599,6296,0,0.3595765795567318
5135,6296,0,0.34332105245997846
6706,6296,0,0.9545992504438162
7044,6296,0,0.9634274804134572
7578,6296,0,0.7872764079248665
6625,6296,0,0.9011081545353498
5233,6296,0,0.8235613095641565
7360,6296,0,0.9007135995608617
7618,6296,0,0.7949783781971774
7357,6296,0,0.41563550773369207
5649,6296,0,0.4054939179254112
6222,6296,0,0.42582427067150014
7168,6296,0,0.3715910217844038
5562,6296,0,0.3694997185710029
66657,6296,0,0.5096301346514402
5997,6296,0,0.27822313502053797
7131,6296,0,0.2949297786241371
7393,6296,0,0.3532920242552769
6454,5462,1,0.9576180615857324
7722,5462,1,0.9724076399444849
6543,5462,1,0.929122340425532
7047,5462,1,0.8735565425350188
6059,5462,0,0.9149888907878996
7719,5462,0,0.9469397253898069
7237,5462,0,0.5549055493823126
6634,5462,0,0.5922179245594895
6296,5462,0,0.665578075550468
7600,5462,0,0.5302114803625377
5239,5462,0,0.4737070259095001
5404,5462,0,0.4601206546012066
7171,5462,0,0.40347773846872703
7654,5462,0,0.4231946637450455
7207,5462,0,0.45094238738136616
6964,5462,0,0.9842608580156728
7421,5462,0,0.9492588369441277
6248,5462,0,0.9176636413641365
7621,5462,0,0.843968516704388
6527,5462,0,0.9617701497560154
5814,5462,0,0.8553921568627452
5438,5462,0,0.5099827938837126
5565,5462,0,0.72497801517767
6638,5462,0,0.6472163448823062
5274,5462,0,0.5919633051230698
7566,5462,0,0.43090860821663235
7186,5462,0,0.6038130667286677
8077,5462,0,0.4737730416652877
6871,5462,0,0.46887586364975925
5480,5462,0,0.5626343819258377
5364,5462,0,0.43796681869257725
5326,5462,0,0.9555740156172121
6245,5462,0,0.7818181818181817
6826,5462,0,0.8422754161507773
7351,5462,0,0.8305421327861257
5994,5462,0,0.7450084273304811
6314,5462,0,0.8832217012726055
6703,5462,0,0.6860542200202365
5489,5462,0,0.7412782956058589
7740,5462,0,0.6475252201491278
5837,5462,0,0.563719441016576
7141,5462,0,0.46881699152402617
5456,5462,0,0.5675161533667878
5335,5462,0,0.5635622247594194
6498,5462,0,0.4879037617971553
6599,5462,0,0.5315597287428272
5135,5462,0,0.4811575562700965
6706,5462,0,0.964564722945578
7044,5462,0,0.9783521168655187
7578,5462,0,0.8346318257032543
6625,5462,0,0.9277145705152443
5233,5462,0,0.8631818667046223
7360,5462,0,0.9163324950723849
7618,5462,0,0.8616239892183288
7357,5462,0,0.6126228391658288
5649,5462,0,0.509541478929234
6222,5462,0,0.569348632440115
7168,5462,0,0.5484294913917728
5562,5462,0,0.5147413252335832
66657,5462,0,0.6400468545442016
5997,5462,0,0.4207049877561541
7131,5462,0,0.46015723898993927
7393,5462,0,0.4442946232934434
6454,7600,1,0.9448591217806469
7722,7600,1,0.9705471710657535
6543,7600,1,0.8882244863871722
7047,7600,1,0.8510206935123042
6059,7600,0,0.8510558583106267
7719,7600,0,0.9141170517793895
7237,7600,0,0.5390718922817984
6634,7600,0,0.5630580545166616
6296,7600,0,0.6340286157559041
5462,7600,0,0.46978851963746227
5239,7600,0,0.46019150052465896
5404,7600,0,0.43805709856607683
7171,7600,0,0.3989245559719733
7654,7600,0,0.4154472579208551
7207,7600,0,0.4355631752603997
6964,7600,0,0.9798595159625821
7421,7600,0,0.9439021884311106
6248,7600,0,0.8732718091589762
7621,7600,0,0.7617265802485634
6527,7600,0,0.928911701556629
5814,7600,0,0.8105719526429882
5438,7600,0,0.5127501613944481
5565,7600,0,0.6932359589636585
6638,7600,0,0.6016300898553629
5274,7600,0,0.5556453437631315
7566,7600,0,0.3974285810198395
7186,7600,0,0.5754214283320487
8077,7600,0,0.4481198570632396
6871,7600,0,0.441876187103628
5480,7600,0,0.5588802109747439
5364,7600,0,0.4143805090620976
5326,7600,0,0.9395573117235374
6245,7600,0,0.7466343117375263
6826,7600,0,0.7747940294391396
7351,7600,0,0.789966979086755
5994,7600,0,0.6717401330961325
6314,7600,0,0.8455752812034151
6703,7600,0,0.6472429049314772
5489,7600,0,0.6801864477528872
7740,7600,0,0.6126233921627281
5837,7600,0,0.5122323122797506
7141,7600,0,0.44196695202070474
5456,7600,0,0.5564342199856217
5335,7600,0,0.5527003340278467
6498,7600,0,0.46858150835385737
6599,7600,0,0.5114572263549414
5135,7600,0,0.48276081222790673
6706,7600,0,0.9503736724793496
7044,7600,0,0.9749316621108074
7578,7600,0,0.7868881057883536
6625,7600,0,0.8858570198105082
5233,7600,0,0.8278982228817547
7360,7600,0,0.8687088229301093
7618,7600,0,0.7839722428080577
7357,7600,0,0.5827456511518571
5649,7600,0,0.5188487256517104
6222,7600,0,0.5381475873872689
7168,7600,0,0.5353169469598964
5562,7600,0,0.5240205223880597
66657,7600,0,0.6296296296296297
5997,7600,0,0.39481388540359674
7131,7600,0,0.44008042895442345
7393,7600,0,0.434407402546266
6454,5239,1,0.9813568447974156
7722,5239,1,0.9911173445535296
6543,5239,1,0.9857325957906098
7047,5239,1,0.9476195276013842
6059,5239,0,0.9505822683439554
7719,5239,0,0.9759911599249933
7237,5239,0,0.5582539407587044
6634,5239,0,0.551326032458108
6296,5239,0,0.6593726242025584
5462,5239,0,0.5262929740904998
7600,5239,0,0.539808499475341
5404,5239,0,0.4691857548904864
7171,5239,0,0.4627886235259142
7654,5239,0,0.45925619044583943
7207,5239,0,0.4815201996357995
6964,5239,0,0.9934307547928677
7421,5239,0,0.9618865647626709
6248,5239,0,0.9672608099521788
7621,5239,0,0.926300774351311
6527,5239,0,0.9904647194620095
5814,5239,0,0.9038606619214746
5438,5239,0,0.5010407857932739
5565,5239,0,0.7260509764978484
6638,5239,0,0.6218437469056344
5274,5239,0,0.5769192105351338
7566,5239,0,0.48534256147472793
7186,5239,0,0.6085794512669576
8077,5239,0,0.47344080338266376
6871,5239,0,0.5018647281921618
5480,5239,0,0.5542090970807875
5364,5239,0,0.48631483929204683
5326,5239,0,0.9818157685160606
6245,5239,0,0.9203791156170535
6826,5239,0,0.9582283652209437
7351,5239,0,0.9387030899534665
5994,5239,0,0.7768307361983149
6314,5239,0,0.9154971732623879
6703,5239,0,0.7847081176701828
5489,5239,0,0.7451097209810346
7740,5239,0,0.6385216445221061
5837,5239,0,0.5675065687529476
7141,5239,0,0.46931579304265264
5456,5239,0,0.5491684377424686
5335,5239,0,0.5538901987201078
6498,5239,0,0.500325643574538
6599,5239,0,0.5116550494407521
5135,5239,0,0.5026674759607705
6706,5239,0,0.9876280431023015
7044,5239,0,0.9942659781369458
7578,5239,0,0.8839342293966581
6625,5239,0,0.9774053467227575
5233,5239,0,0.9442256555252617
7360,5239,0,0.9660523763336566
7618,5239,0,0.9054360892213169
7357,5239,0,0.5913304522811995
5649,5239,0,0.5360767000527148
6222,5239,0,0.5598050497529276
7168,5239,0,0.5353670227334977
5562,5239,0,0.5189823096799842
66657,5239,0,0.595535336436733
5997,5239,0,0.46784638071423984
7131,5239,0,0.44990661686232647
7393,5239,0,0.48727390180878555
6454,5404,1,0.9758910907688696
7722,5404,1,0.9800690938081318
6543,5404,1,0.9597200255745869
7047,5404,1,0.9424457994579946
6059,5404,0,0.9042226940316113
7719,5404,0,0.9284725738396624
7237,5404,0,0.5915274261603375
6634,5404,0,0.590810205023403
6296,5404,0,0.6732970476661719
5462,5404,0,0.5398793453987936
7600,5404,0,0.5619429014339232
5239,5404,0,0.5308142451095135
7171,5404,0,0.4818031704095112
7654,5404,0,0.48704778211103705
7207,5404,0,0.5049142480211082
6964,5404,0,0.9830755956726621
7421,5404,0,0.9416496945010183
6248,5404,0,0.9489511913651483
7621,5404,0,0.8833906913027498
6527,5404,0,0.9730670146207635
5814,5404,0,0.869127974364219
5438,5404,0,0.5445480862013509
5565,5404,0,0.7389982820140083
6638,5404,0,0.659282664963528
5274,5404,0,0.5920543271438882
7566,5404,0,0.5037571485569889
7186,5404,0,0.6494823944881071
8077,5404,0,0.5121726845615533
6871,5404,0,0.5334526739762809
5480,5404,0,0.5822443618001296
5364,5404,0,0.5159742308703655
5326,5404,0,0.9779467680608364
6245,5404,0,0.9208806443094798
6826,5404,0,0.9191983832940385
7351,5404,0,0.8931606905710491
5994,5404,0,0.799283620970368
6314,5404,0,0.8655109978540773
6703,5404,0,0.7936379292878128
5489,5404,0,0.7559909218343235
7740,5404,0,0.653934880042183
5837,5404,0,0.5895504584029174
7141,5404,0,0.5107891906426458
5456,5404,0,0.584477592281603
5335,5404,0,0.5797235973597359
6498,5404,0,0.53251898316276
6599,5404,0,0.5502053124598999
5135,5404,0,0.5413321486370704
6706,5404,0,0.9848786311181853
7044,5404,0,0.9909882847702013
7578,5404,0,0.830642158356183
6625,5404,0,0.9299726508424215
5233,5404,0,0.9118972586493173
7360,5404,0,0.920294908837302
7618,5404,0,0.8748023375730493
7357,5404,0,0.6292153478491769
5649,5404,0,0.5527114825818669
6222,5404,0,0.5704822738179729
7168,5404,0,0.5577755577755579
5562,5404,0,0.5211785761633302
66657,5404,0,0.6115808887496954
5997,5404,0,0.5071380449777037
7131,5404,0,0.48512179065174454
7393,5404,0,0.503494693243593
6454,7171,1,0.9858284639666868
7722,7171,1,0.9957873620862588
