ID,Pred
2019_3129_3333,0.05755420054200542
2019_3323_3333,1
2019_3235_3333,0.4881393758324034
2019_3266_3333,0.705353466026081
2019_3177_3333,0.3429318482800775
2019_3140_3333,0.06940769387339711
2019_3141_3333,0.23795595320027535
2019_3277_3333,0.15983462966855863
2019_3120_3333,0.14421855146124524
2019_3283_3333,0.03968417439066255
2019_3308_3333,0.05805539662773871
2019_3126_3333,0.020736080102834724
2019_3124_3333,0.6214700580813141
2019_3234_3333,0.534814619168675
2019_3301_3333,0.3381125541125542
2019_3199_3333,0.160439022685169
2019_3246_3333,0.42920215539718415
2019_3281_3333,0.3206594775312203
2019_3143_3333,0.18557447101798882
2019_3314_3333,0.17799692264652398
2019_3179_3333,0.1925702665407801
2019_3137_3333,0.09199306994598634
2019_3125_3333,0.12333965844402278
2019_3263_3333,0.050390993663206145
2019_3273_3333,0.0929534209179321
2019_3101_3333,0.07231945624468988
2019_3280_3333,0.8109821190285562
2019_3332_3333,0.7808703116745905
2019_3274_3333,0.32820371264923065
2019_3113_3333,0.35788293644053404
2019_3155_3333,0.15162197891596899
2019_3231_3333,0.12310459129698853
2019_3195_3333,0.1734076541363606
2019_3200_3333,0.03693770157867934
2019_3163_3211,0.9414460118482636
2019_3138_3211,0.08501110921210049
2019_3114_3211,0.04941773165604458
2019_3129_3211,0.09577730596838877
2019_3177_3211,0.49091562642964515
2019_3140_3211,0.07547233811607476
2019_3141_3211,0.24760991101260377
2019_3120_3211,0.14460800639445814
2019_3126_3211,0.03070525615435795
2019_3124_3211,0.8480021152130085
2019_3199_3211,0.17993953287484635
2019_3143_3211,0.22553526861946668
2019_3179_3211,0.16200753682768074
2019_3137_3211,0.08134805345729226
2019_3125_3211,0.08777279111994245
2019_3101_3211,0.14117046614494727
2019_3113_3211,0.5588136953323525
2019_3155_3211,0.1276223776223776
2019_3195_3211,0.14704310056799197
2019_3200_3211,0.03787359473539896
2019_3257_3417,0.8985047279390111
2019_3163_3417,0.9588951002959553
2019_3268_3417,0.4798753485320648
2019_3333_3417,0.603125739995264
2019_3211_3417,0.34120164385422685
2019_3353_3417,0.20668805944941732
2019_3276_3417,0.09395860022924955
2019_3243_3417,0.06558590071303647
2019_3138_3417,0.053060274610193164
2019_3397_3417,0.08588294822061052
2019_3114_3417,0.024008840075006695
2019_3129_3417,0.07152742616033755
2019_3347_3417,0.014007003501750876
2019_3406_3417,0.08603466525535855
2019_3352_3417,0.07283438211273262
2019_3323_3417,1
2019_3390_3417,0.7395691830001941
2019_3235_3417,0.6085838072028162
2019_3401_3417,0.3877175422169126
2019_3266_3417,0.8362992855252712
2019_3177_3417,0.3621528678951467
2019_3140_3417,0.055152979066022546
2019_3141_3417,0.179492365254323
2019_3277_3417,0.07765921973991333
2019_3120_3417,0.09636762966717352
2019_3283_3417,0.018931845356715823
2019_3349_3417,0.10625929430850348
2019_3308_3417,0.06324331427820488
2019_3413_3417,0.04081091824566053
2019_3126_3417,0.0208388638173613
2019_3124_3417,0.8599047064066089
2019_3234_3417,0.6029294539657234
2019_3301_3417,0.328050812816401
2019_3376_3417,0.42465352332617606
2019_3199_3417,0.10043478260869568
2019_3246_3417,0.5200808536019617
2019_3281_3417,0.3110102527264416
2019_3143_3417,0.13434575656510053
2019_3314_3417,0.14859289571663373
2019_3179_3417,0.10064580228514658
2019_3343_3417,0.1042328584605924
2019_3137_3417,0.042492917847025496
2019_3125_3417,0.0701306452682539
2019_3263_3417,0.035135044003102134
2019_3273_3417,0.11196056734734935
2019_3101_3417,0.12676992621152697
2019_3280_3417,0.966830870279146
2019_3332_3417,0.9573184953186953
2019_3393_3417,0.47565990184374585
2019_3274_3417,0.3863333121545206
2019_3113_3417,0.43404631550311146
2019_3355_3417,0.4376090612011803
2019_3400_3417,0.3596019190871369
2019_3377_3417,0.07618659604807498
2019_3155_3417,0.11779431890250008
2019_3231_3417,0.08777237651698
2019_3346_3417,0.09922531729025877
2019_3416_3417,0.051594840515948405
2019_3195_3417,0.13471674346139823
2019_3200_3417,0.033101045296167246
2019_3340_3417,0.09778439153439152
2019_3380_3417,0.1226121121799214
2019_3257_3353,0.8591383372601817
2019_3163_3353,0.8968118514472966
2019_3268_3353,0.7834626175936624
2019_3333_3353,0.7738311870100785
2019_3211_3353,0.7486846486846487
2019_3276_3353,0.49812373050573217
2019_3243_3353,0.59720896553994
2019_3138_3353,0.4450944506176875
2019_3114_3353,0.44174605924129556
2019_3129_3353,0.40847257383966257
2019_3347_3353,0.4016553550736633
2019_3352_3353,0.42383791841712964
2019_3323_3353,1
2019_3235_3353,0.7574489795918368
2019_3266_3353,0.8367263566419282
2019_3177_3353,0.7221084438475744
2019_3140_3353,0.47817908201655374
2019_3141_3353,0.6069167072576718
2019_3277_3353,0.5244533351727945
2019_3120_3353,0.4917333887906833
2019_3283_3353,0.3917640877446473
2019_3349_3353,0.5396181384248211
2019_3308_3353,0.43613513954627053
2019_3126_3353,0.42837992479973847
2019_3124_3353,0.8470749230242901
2019_3234_3353,0.6945953019695085
2019_3301_3353,0.6913263561119092
2019_3199_3353,0.5833392213664949
2019_3246_3353,0.7350733877930532
2019_3281_3353,0.5927314782364898
2019_3143_3353,0.5740624782578445
2019_3314_3353,0.5720591185715241
2019_3179_3353,0.4892117568470274
2019_3343_3353,0.4061078174548462
2019_3137_3353,0.5179399085988396
2019_3125_3353,0.5114256480218281
2019_3263_3353,0.4107124392513701
2019_3273_3353,0.4874538493094489
2019_3101_3353,0.4677403320409583
2019_3280_3353,0.8813581758612701
2019_3332_3353,0.9045865982166982
2019_3274_3353,0.7676514432849979
2019_3113_3353,0.742694776721507
2019_3155_3353,0.4935889048802827
2019_3231_3353,0.5391274357647869
2019_3346_3353,0.4787089053618323
2019_3195_3353,0.5464649262516447
2019_3200_3353,0.3938121472722386
2019_3340_3353,0.43203480455647425
2019_3257_3276,0.9370722750792856
2019_3163_3276,0.9657142857142856
2019_3268_3276,0.8736779872561256
2019_3211_3276,0.82357509454349
2019_3243_3276,0.6103938983722389
2019_3138_3276,0.40778207544051037
2019_3114_3276,0.44867396754189204
2019_3129_3276,0.40918979497659697
2019_3235_3276,0.8594221497693455
2019_3266_3276,0.924685356595858
2019_3177_3276,0.785223866163814
2019_3140_3276,0.506108813235762
2019_3141_3276,0.6543193759994779
2019_3120_3276,0.5137614678899082
2019_3126_3276,0.39342856200310095
2019_3124_3276,0.9319303628601922
2019_3234_3276,0.7162728720465403
2019_3199_3276,0.6050784408863011
2019_3246_3276,0.8262411347517731
2019_3143_3276,0.6246868214464674
2019_3179_3276,0.4895772262393329
2019_3137_3276,0.5454880048181484
2019_3125_3276,0.5349197267005485
2019_3263_3276,0.4365399353570357
2019_3273_3276,0.4973256702435136
2019_3101_3276,0.4739161897243603
2019_3274_3276,0.8616873667467596
2019_3113_3276,0.7921160805255947
2019_3155_3276,0.49115726613511823
2019_3231_3276,0.5084494923421098
2019_3195_3276,0.624624924984997
2019_3200_3276,0.35366099643649557
2019_3163_3243,0.9627879308635447
2019_3211_3243,0.8658054043085665
2019_3138_3243,0.334421924449532
2019_3114_3243,0.34062737579744157
2019_3129_3243,0.32670295233382823
2019_3235_3243,0.887946947425993
2019_3177_3243,0.798253246962519
2019_3140_3243,0.35525377584754003
2019_3141_3243,0.5925482766643401
2019_3120_3243,0.47982656472379437
2019_3126_3243,0.3045590682196339
2019_3124_3243,0.9412771383510621
2019_3234_3243,0.7742193221918902
2019_3199_3243,0.5924335840408018
2019_3143_3243,0.587745565829741
2019_3179_3243,0.3920350376858831
2019_3137_3243,0.3859405201939706
2019_3125_3243,0.3717174959871589
2019_3101_3243,0.34332105245997846
2019_3113_3243,0.8235613095641565
2019_3155_3243,0.4054939179254112
2019_3231_3243,0.42582427067150014
2019_3195_3243,0.5096301346514402
2019_3200_3243,0.27822313502053797
2019_3114_3138,0.4737070259095001
2019_3129_3138,0.4601206546012066
2019_3120_3138,0.5919633051230698
2019_3126_3138,0.43796681869257725
2019_3124_3138,0.9555740156172121
2019_3137_3138,0.5675161533667878
2019_3125_3138,0.5635622247594194
2019_3101_3138,0.4811575562700965
2019_3113_3138,0.8631818667046223
2019_3257_3397,0.9448591217806469
2019_3163_3397,0.9705471710657535
2019_3268_3397,0.8882244863871722
2019_3333_3397,0.8510206935123042
2019_3211_3397,0.8510558583106267
2019_3353_3397,0.5390718922817984
2019_3276_3397,0.5630580545166616
2019_3243_3397,0.6340286157559041
2019_3138_3397,0.46978851963746227
2019_3114_3397,0.46019150052465896
2019_3129_3397,0.43805709856607683
2019_3347_3397,0.3989245559719733
2019_3352_3397,0.4355631752603997
2019_3323_3397,1
2019_3390_3397,0.9439021884311106
2019_3235_3397,0.8732718091589762
2019_3266_3397,0.928911701556629
2019_3177_3397,0.8105719526429882
2019_3140_3397,0.5127501613944481
2019_3141_3397,0.6932359589636585
2019_3277_3397,0.6016300898553629
2019_3120_3397,0.5556453437631315
2019_3283_3397,0.3974285810198395
2019_3349_3397,0.5754214283320487
2019_3308_3397,0.441876187103628
2019_3126_3397,0.4143805090620976
2019_3124_3397,0.9395573117235374
2019_3234_3397,0.7466343117375263
2019_3301_3397,0.7747940294391396
2019_3376_3397,0.789966979086755
2019_3199_3397,0.6717401330961325
2019_3246_3397,0.8455752812034151
2019_3281_3397,0.6472429049314772
2019_3143_3397,0.6801864477528872
2019_3314_3397,0.6126233921627281
2019_3179_3397,0.5122323122797506
2019_3343_3397,0.44196695202070474
2019_3137_3397,0.5564342199856217
2019_3125_3397,0.5527003340278467
2019_3263_3397,0.46858150835385737
2019_3273_3397,0.5114572263549414
2019_3101_3397,0.48276081222790673
2019_3280_3397,0.9503736724793496
2019_3332_3397,0.9749316621108074
2019_3393_3397,0.7868881057883536
2019_3274_3397,0.8858570198105082
2019_3113_3397,0.8278982228817547
2019_3355_3397,0.8687088229301093
2019_3377_3397,0.5827456511518571
2019_3155_3397,0.5188487256517104
2019_3231_3397,0.5381475873872689
2019_3346_3397,0.5353169469598964
2019_3195_3397,0.6296296296296297
2019_3200_3397,0.39481388540359674
2019_3340_3397,0.44008042895442345
2019_3380_3397,0.434407402546266
2019_3101_3114,0.5026674759607705
2019_3113_3114,0.9442256555252617
2019_3114_3129,0.5308142451095135
2019_3120_3129,0.5920543271438882
2019_3126_3129,0.5159742308703655
2019_3124_3129,0.9779467680608364
2019_3125_3129,0.5797235973597359
2019_3101_3129,0.5413321486370704
2019_3113_3129,0.9118972586493173
2019_3257_3347,0.9858284639666868
2019_3163_3347,0.9957873620862588
2019_3268_3347,0.9903720790291846
2019_3333_3347,0.9593805876994703
2019_3211_3347,0.9670949441014517
2019_3276_3347,0.6221147431621082
2019_3243_3347,0.7413130018217395
2019_3138_3347,0.596522261531273
2019_3114_3347,0.5372113764740859
2019_3129_3347,0.51819682959048885
2019_3323_3347,1
2019_3235_3347,0.9790628786858758
2019_3266_3347,0.9969949916527546
2019_3177_3347,0.9346933368658099
2019_3140_3347,0.5432118619536199
2019_3141_3347,0.7834386157648998
2019_3277_3347,0.7005935518683395
2019_3120_3347,0.6179336613235994
2019_3283_3347,0.5495884227296868
2019_3308_3347,0.557802722405006
2019_3126_3347,0.526967883117719
2019_3124_3347,0.9821860203304528
2019_3234_3347,0.9308284912189071
2019_3301_3347,0.9731774649807436
2019_3199_3347,0.8505408713487049
2019_3246_3347,0.9528922292309757
2019_3281_3347,0.8446798461642264
2019_3143_3347,0.827178126912875
2019_3314_3347,0.7130232558139534
2019_3179_3347,0.622493252707458
2019_3343_3347,0.5272036424383373
2019_3137_3347,0.5922443790149893
2019_3125_3347,0.6033496870241922
2019_3263_3347,0.5391284129409422
2019_3273_3347,0.5368751964790948
2019_3101_3347,0.5539218799618926
2019_3280_3347,0.9946075494307968
2019_3332_3347,0.9982932869285858
2019_3274_3347,0.9818955617104641
2019_3113_3347,0.9626865671641791
2019_3155_3347,0.6280880773361976
2019_3231_3347,0.6237194503688683
2019_3346_3347,0.5624737199598927
2019_3195_3347,0.6374678332475554
2019_3200_3347,0.5108470224182768
2019_3340_3347,0.5020738692474817
2019_3257_3406,0.9513318646104546
2019_3163_3406,0.9789780828276801
2019_3268_3406,0.9293697818475627
2019_3333_3406,0.9068705850992936
2019_3211_3406,0.8846783079029081
2019_3353_3406,0.599225874171751
2019_3276_3406,0.6092750181410386
2019_3243_3406,0.6926485067279292
2019_3138_3406,0.5768053362549546
2019_3397_3406,0.584552742079145
2019_3114_3406,0.5407438095541605
2019_3129_3406,0.512952217888963
2019_3347_3406,0.489038947738983
2019_3352_3406,0.5102683112919635
2019_3323_3406,1
2019_3390_3406,0.9062849621586048
2019_3235_3406,0.906857928866182
2019_3401_3406,0.8648711093507608
2019_3266_3406,0.9512179129921647
2019_3177_3406,0.8360742007630575
2019_3140_3406,0.5366311247303085
2019_3141_3406,0.736119900083264
2019_3277_3406,0.6661519253515575
2019_3120_3406,0.6225720776935137
2019_3283_3406,0.5500683193441344
2019_3349_3406,0.636172794961787
2019_3308_3406,0.5256506978498681
2019_3126_3406,0.5202130695329593
2019_3124_3406,0.9663197172034564
2019_3234_3406,0.8950948681183101
2019_3301_3406,0.8855148810522431
2019_3376_3406,0.8764141581210718
2019_3199_3406,0.8010392496486813
2019_3246_3406,0.8226704210595247
2019_3281_3406,0.7521856307105764
2019_3143_3406,0.7670592946044246
2019_3314_3406,0.6717907314710158
2019_3179_3406,0.6062777888380119
2019_3343_3406,0.5149900696699348
2019_3137_3406,0.581103341103341
2019_3125_3406,0.5885487749398844
2019_3263_3406,0.5304314936804616
2019_3273_3406,0.5394822710463345
2019_3101_3406,0.5318103128477804
2019_3280_3406,0.9726436705288668
2019_3332_3406,0.9641155499283643
2019_3393_3406,0.8091689616069982
2019_3274_3406,0.907014626531374
2019_3113_3406,0.8599332707071362
2019_3355_3406,0.9041352742644803
2019_3400_3406,0.8381219110378912
2019_3377_3406,0.6409350095034848
2019_3155_3406,0.6069391786408387
2019_3231_3406,0.5868923440267663
2019_3346_3406,0.5736251116498661
2019_3195_3406,0.6157341851351797
2019_3200_3406,0.4979543763947434
2019_3340_3406,0.49887935450819676
2019_3380_3406,0.5096014149453606
2019_3257_3352,0.9772689342100871
2019_3163_3352,0.9907731254788313
2019_3268_3352,0.9551347945750572
2019_3333_3352,0.9598189983669025
2019_3211_3352,0.9029273216689098
2019_3276_3352,0.5980635065527808
2019_3243_3352,0.6678695535952953
2019_3138_3352,0.5490576126186338
2019_3114_3352,0.5184798003642004
2019_3129_3352,0.4950857519788918
2019_3347_3352,0.4909246069517839
2019_3323_3352,1
2019_3235_3352,0.9488912283084864
2019_3266_3352,0.967814868998537
2019_3177_3352,0.8735911453060674
2019_3140_3352,0.5250504983608729
2019_3141_3352,0.731131150754754
2019_3277_3352,0.6430071536391679
2019_3120_3352,0.5899082883935012
2019_3283_3352,0.5205543185670133
2019_3349_3352,0.6347879075121027
2019_3308_3352,0.5302932018681888
2019_3126_3352,0.5186087295401403
2019_3124_3352,0.979971529777866
2019_3234_3352,0.9255939631594556
2019_3301_3352,0.9270716732810963
2019_3199_3352,0.7877102326959154
2019_3246_3352,0.8782532868258653
2019_3281_3352,0.7870594075790172
2019_3143_3352,0.746587792061866
2019_3314_3352,0.6543825034277497
2019_3179_3352,0.5918148990236727
2019_3343_3352,0.5049511712080857
2019_3137_3352,0.5659366262814538
2019_3125_3352,0.583508154564526
2019_3263_3352,0.5166140583104232
2019_3273_3352,0.5298807384414312
2019_3101_3352,0.5298932156787518
2019_3280_3352,0.9869700377009062
2019_3332_3352,0.9897536880048061
2019_3274_3352,0.9234570391286809
2019_3113_3352,0.9034316837638253
2019_3155_3352,0.5603682710265063
2019_3231_3352,0.5717005507581424
2019_3346_3352,0.557970768761233
2019_3195_3352,0.5988661020508154
2019_3200_3352,0.5117577235250714
2019_3340_3352,0.47416003238429355
2019_3257_3323,0
2019_3163_3323,0
2019_3268_3323,0
2019_3211_3323,0
2019_3276_3323,0
2019_3243_3323,0
2019_3138_3323,0
2019_3114_3323,0
2019_3129_3323,0
2019_3235_3323,0
2019_3266_3323,0
2019_3177_3323,0
2019_3140_3323,0
2019_3141_3323,0
2019_3277_3323,0
2019_3120_3323,0
2019_3283_3323,0
2019_3308_3323,0
2019_3126_3323,0
2019_3124_3323,0
2019_3234_3323,0
2019_3301_3323,0
2019_3199_3323,0
2019_3246_3323,0
2019_3281_3323,0
2019_3143_3323,0
2019_3314_3323,0
2019_3179_3323,0
2019_3137_3323,0
2019_3125_3323,0
2019_3263_3323,0
2019_3273_3323,0
2019_3101_3323,0
2019_3280_3323,0
2019_3274_3323,0
2019_3113_3323,0
2019_3155_3323,0
2019_3231_3323,0
2019_3195_3323,0
2019_3200_3323,0
2019_3257_3390,0.6954585329644375
2019_3163_3390,0.8228815241119268
2019_3268_3390,0.306141217343915
2019_3333_3390,0.4537838399224537
2019_3211_3390,0.22251855660165157
2019_3353_3390,0.1414825857162217
2019_3276_3390,0.06345601496226039
2019_3243_3390,0.05440112070978287
2019_3138_3390,0.05074116305587229
2019_3114_3390,0.038113435237329046
2019_3129_3390,0.05835030549898165
2019_3347_3390,0.0207363237412482
2019_3352_3390,0.0394887319206189
2019_3323_3390,1
2019_3235_3390,0.43787104790832526
2019_3266_3390,0.6590839538916656
2019_3177_3390,0.24559501219842778
2019_3140_3390,0.06313686313686315
2019_3141_3390,0.13322033898305083
2019_3277_3390,0.07171902669377582
2019_3120_3390,0.07090198742993035
2019_3283_3390,0.042227724451378755
2019_3349_3390,0.09397050463164233
2019_3308_3390,0.06321182651829128
2019_3126_3390,0.011784511784511783
2019_3124_3390,0.7095979203943149
2019_3234_3390,0.46938182287965874
2019_3301_3390,0.27277230992800044
2019_3376_3390,0.26106833493743986
2019_3199_3390,0.07865016109886383
2019_3246_3390,0.3430724179909848
2019_3281_3390,0.24511504598566422
2019_3143_3390,0.09505489038506186
2019_3314_3390,0.09778215535101722
2019_3179_3390,0.10033656569695758
2019_3343_3390,0.10146568954030648
2019_3137_3390,0.07342645741398188
2019_3125_3390,0.0558768154922001
2019_3263_3390,0.03380281690140845
2019_3273_3390,0.09179229480737017
2019_3101_3390,0.04754895248527999
2019_3280_3390,0.8708202629646933
2019_3332_3390,0.8352554100807272
2019_3274_3390,0.25639031975896587
2019_3113_3390,0.2737077469419966
2019_3355_3390,0.3087462522969793
2019_3377_3390,0.06122586742270824
2019_3155_3390,0.08211539793585926
2019_3231_3390,0.046868631979350636
2019_3346_3390,0.11414506071545781
2019_3195_3390,0.09651978387085948
2019_3200_3390,0.021372595582996916
2019_3340_3390,0.07423001690813247
2019_3380_3390,0.05332885003362472
2019_3163_3235,0.8322644470219008
2019_3211_3235,0.32279367620572336
2019_3138_3235,0.0823363586358636
2019_3114_3235,0.0327391900478213
2019_3129_3235,0.051048808634851665
2019_3177_3235,0.3369978710780721
2019_3140_3235,0.05747996284957518
2019_3141_3235,0.21208388928803587
2019_3120_3235,0.13649498555158932
2019_3126_3235,0.012618830136337494
2019_3124_3235,0.6675544628832891
2019_3234_3235,0.5375324143578544
2019_3199_3235,0.15068971538327225
2019_3143_3235,0.1810410271644057
2019_3179_3235,0.15810560920484906
2019_3137_3235,0.06009047329687394
2019_3125_3235,0.06045401915722257
2019_3101_3235,0.058537938687751395
2019_3113_3235,0.36155044928545377
2019_3155_3235,0.10877180812320075
2019_3231_3235,0.10680426797271299
2019_3195_3235,0.12678735183235404
2019_3200_3235,0.020124206739742762
2019_3257_3401,0.8603311498074327
2019_3163_3401,0.9449119116486984
2019_3268_3401,0.584536286335772
2019_3333_3401,0.6595694104862809
2019_3211_3401,0.4929232804232804
2019_3353_3401,0.31902359752175236
2019_3276_3401,0.24708459506475097
2019_3243_3401,0.20010670579212383
2019_3138_3401,0.15603148329561195
2019_3397_3401,0.23827341975143657
2019_3114_3401,0.07369922564868901
2019_3129_3401,0.11660930869725017
2019_3347_3401,0.049956847905463724
2019_3352_3401,0.1046496047166019
2019_3323_3401,1
2019_3390_3401,0.7801743919229005
2019_3235_3401,0.6869147406446183
2019_3266_3401,0.8372248165443629
2019_3177_3401,0.4499468932554435
2019_3140_3401,0.09099676241647722
2019_3141_3401,0.2828602920914852
2019_3277_3401,0.2475617416603299
2019_3120_3401,0.2273182455437613
2019_3283_3401,0.05342108779901109
2019_3349_3401,0.19196275758198125
2019_3308_3401,0.09244982055031237
2019_3126_3401,0.03983983983983983
2019_3124_3401,0.8510482040325811
2019_3234_3401,0.5942709862647222
2019_3301_3401,0.4927643038992362
2019_3376_3401,0.5674693169690501
2019_3199_3401,0.23239178893435802
2019_3246_3401,0.57693858352372
2019_3281_3401,0.40885865958858664
2019_3143_3401,0.2790657912734235
2019_3314_3401,0.27306033006916386
2019_3179_3401,0.20935848528330944
2019_3343_3401,0.17197473515356082
2019_3137_3401,0.09910539558289067
2019_3125_3401,0.1449304987735078
2019_3263_3401,0.0753247625121681
2019_3273_3401,0.14782786327114253
2019_3101_3401,0.16269153897401728
2019_3280_3401,0.9586694552335424
2019_3332_3401,0.9342566383609651
2019_3393_3401,0.5662546229967014
2019_3274_3401,0.5363155518286783
2019_3113_3401,0.5350471125119011
2019_3355_3401,0.5058230200072994
2019_3400_3401,0.4866987028487076
2019_3377_3401,0.22069503834928395
2019_3155_3401,0.18211185140318994
2019_3231_3401,0.21879678780454606
2019_3346_3401,0.13798234302152568
2019_3195_3401,0.20803925522618813
2019_3200_3401,0.06174591909155429
2019_3340_3401,0.14949048576987764
2019_3380_3401,0.15571768013118695
2019_3257_3266,0.5675182481751825
2019_3163_3266,0.7127550672217293
2019_3211_3266,0.15273775216138333
2019_3243_3266,0.04652588555858309
2019_3138_3266,0.03822985024398452
2019_3114_3266,0.009535280537990565
2019_3129_3266,0.026932985379236506
2019_3235_3266,0.255754831969354
2019_3177_3266,0.1873767258382643
2019_3140_3266,0.01852796192418834
2019_3141_3266,0.1241255843251666
2019_3120_3266,0.07222977566281441
2019_3126_3266,0.0030191211003019122
2019_3124_3266,0.6589611378343774
2019_3234_3266,0.33919695306952424
2019_3199_3266,0.05336726039016115
2019_3246_3266,0.23234238504774157
2019_3143_3266,0.06972184374065335
2019_3179_3266,0.09132620356938026
2019_3137_3266,0.025925802027230455
2019_3125_3266,0.03209608468480695
2019_3263_3266,0.006472055551810153
2019_3101_3266,0.048987502506181904
2019_3113_3266,0.16036927134849985
2019_3155_3266,0.061218949368806855
2019_3231_3266,0.052972417337673466
2019_3195_3266,0.08812388965239837
2019_3200_3266,0.007371665996515212
2019_3163_3177,0.914282784784169
2019_3138_3177,0.1446078431372549
2019_3114_3177,0.09613933807852527
2019_3129_3177,0.13087202563578096
2019_3140_3177,0.1383710830493753
2019_3141_3177,0.2907611392279447
2019_3120_3177,0.19818037974683547
2019_3126_3177,0.07559183673469387
2019_3124_3177,0.8223795544810913
2019_3143_3177,0.2602637633258804
2019_3137_3177,0.13985282203618685
2019_3125_3177,0.1337992504811101
2019_3101_3177,0.1737903225806451
2019_3113_3177,0.5675433055158426
2019_3155_3177,0.18929053053974934
2019_3138_3140,0.4900172061162874
2019_3114_3140,0.49895921420672606
2019_3129_3140,0.4554519137986492
2019_3120_3140,0.5248742314141978
2019_3126_3140,0.4947483588621446
2019_3124_3140,0.9659836479257091
2019_3137_3140,0.5424013434088999
2019_3125_3140,0.5180810108255735
2019_3101_3140,0.522408527083463
2019_3113_3140,0.9040102967077631
2019_3138_3141,0.27502198482233003
2019_3114_3141,0.2739490235021515
2019_3129_3141,0.2610017179859918
2019_3140_3141,0.3166295347986566
2019_3120_3141,0.3442055923711007
2019_3126_3141,0.2516760878138556
2019_3124_3141,0.8412498296306392
2019_3137_3141,0.33198311077546255
2019_3125_3141,0.32497644366671147
2019_3101_3141,0.3287096667657452
2019_3113_3141,0.7368606826444531
2019_3257_3277,0.9344608182507501
2019_3163_3277,0.9590704696885154
2019_3268_3277,0.8836709028329361
2019_3211_3277,0.8428664227836848
2019_3276_3277,0.4680208437054002
2019_3243_3277,0.5141876507968872
2019_3138_3277,0.3527836551176937
2019_3114_3277,0.37815625309436574
2019_3129_3277,0.34071733503647184
2019_3235_3277,0.8655104266048793
2019_3266_3277,0.9243262952036859
2019_3177_3277,0.798948397317065
2019_3140_3277,0.4364787185945876
2019_3141_3277,0.6244362032675153
2019_3120_3277,0.48356031128404664
2019_3126_3277,0.3308900867735997
2019_3124_3277,0.928900460644903
2019_3234_3277,0.7159798794097072
2019_3199_3277,0.5773510585918267
2019_3246_3277,0.8334847501622323
2019_3143_3277,0.5876095332264993
2019_3179_3277,0.4236605964634468
2019_3137_3277,0.4549590845811686
2019_3125_3277,0.44094745795982454
2019_3263_3277,0.37350997888427223
2019_3273_3277,0.4314605258816931
2019_3101_3277,0.4003684669834189
2019_3274_3277,0.8691463832704833
2019_3113_3277,0.8212575805936801
2019_3155_3277,0.42829198317738726
2019_3231_3277,0.4285133486922346
2019_3195_3277,0.5496612854302181
2019_3200_3277,0.322768837468454
2019_3114_3120,0.42308078946486616
