"TEAM_ID","OPP_ID","TEAM_PRED_WINPCT","Round"
5236,6138,0.747814327849133,"Champ Game"
5236,6177,0.80294299712474,"Champ Game"
5236,6212,0.678079095205174,"Champ Game"
5236,6220,0.929552786093782,"Champ Game"
5236,6222,0.327457845877325,"Final Four"
5236,6245,0.241830477725277,"Champ Game"
5236,6248,0.32959275540271,"Champ Game"
5236,6257,0.46784645410847,"Final Four"
5236,6259,0.605573608581887,"Sweet 16"
5236,6293,0.584746778838457,"Elite 8"
5236,6296,0.627376814724357,"Final Four"
5236,6314,0.356611396414221,"Final Four"
5236,6449,0.719999998278739,"Final Four"
5236,6454,0.161586821848012,"Champ Game"
5236,6469,0.31633761552333,"Sweet 16"
5236,6543,0.299723032845965,"Elite 8"
5236,6599,0.632826768187163,"Final Four"
5236,6625,0.492372526400919,"Champ Game"
5236,6634,0.314633391991685,"Champ Game"
5236,6731,0.74629722974832,"Elite 8"
5236,6793,0.864269853045757,"Final Four"
5236,6820,0.575826079765164,"Final Four"
5236,6826,0.123438886409807,"Final Four"
5236,6841,0.467416135302259,"Champ Game"
5236,6964,0.398097072298738,"Final Four"
5236,7013,0.392571923872668,"Sweet 16"
5236,7025,0.505172968209479,"Final Four"
5236,7033,0.419830510942217,"Champ Game"
5236,7044,0.420217481760325,"Champ Game"
5236,7141,0.292249327988315,"Final Four"
5236,7351,0.0860634412875343,"Champ Game"
5236,7357,0.369419343219205,"Champ Game"
5236,7375,0.470365397967099,"Champ Game"
5236,7421,0.0886006537598495,"Elite 8"
5236,7440,0.410543880237023,"Champ Game"
5236,7566,0.437278923151967,"Sweet 16"
5236,7600,0.410836361292119,"Champ Game"
5236,7616,0.639954291539772,"Champ Game"
5236,7618,0.154336123254767,"Round of 32"
5236,7722,0.15409729059075,"Final Four"
5236,7726,0.503272787543067,"Final Four"
5236,7740,0.388673261887944,"Champ Game"
5236,7752,0.6153869903557,"Champ Game"
5236,7770,0.522136658016515,"Round of 64"
5236,7797,0.334326065706198,"Elite 8"
5236,7805,0.467861028830201,"Champ Game"
5236,7861,0.551230659548468,"Final Four"
5236,66657,0.333198371115929,"Elite 8"
5326,5174,0.943218941075821,"Elite 8"
5326,5204,0.876648366568621,"Sweet 16"
5326,5230,0.675683028488632,"Final Four"
5326,5236,0.794492647926832,"Champ Game"
5326,5335,0.798482703927622,"Elite 8"
5326,5438,0.655109094572103,"Sweet 16"
5326,5462,0.755025716551647,"Elite 8"
5326,5562,0.554522179926996,"Champ Game"
5326,5687,0.759263326163768,"Final Four"
5326,5735,0.78036962497009,"Final Four"
5326,5790,0.709130511240379,"Final Four"
5326,5796,0.762526071794106,"Champ Game"
5326,5814,0.842395366244873,"Final Four"
5326,5939,0.861660002428853,"Champ Game"
5326,5988,0.816192095444966,"Champ Game"
5326,5994,0.879369662296205,"Champ Game"
5326,6036,0.78603151867369,"Champ Game"
5326,6046,0.794915463982041,"Final Four"
5326,6059,0.643994955670208,"Elite 8"
5326,6138,0.919768886106974,"Round of 64"
5326,6177,0.940308175782479,"Final Four"
5326,6212,0.890628785988767,"Final Four"
5326,6220,0.980773685116381,"Final Four"
5326,6222,0.653059843159505,"Champ Game"
5326,6245,0.552197106311332,"Final Four"
5326,6248,0.65524933568539,"Final Four"
5326,6257,0.772666603631138,"Champ Game"
5326,6259,0.85581604574305,"Champ Game"
5326,6293,0.844816651721022,"Champ Game"
5326,6296,0.86682829263441,"Champ Game"
5326,6314,0.681813763118349,"Champ Game"
5326,6449,0.908601997059322,"Champ Game"
5326,6454,0.426964569330727,"Elite 8"
5326,6469,0.641428068834345,"Champ Game"
5326,6543,0.623306103184637,"Champ Game"
5326,6599,0.8695045130962,"Champ Game"
5326,6625,0.78946600893099,"Final Four"
5326,6634,0.639610996267427,"Sweet 16"
5326,6731,0.919174426731042,"Champ Game"
5326,6793,0.960963460621859,"Champ Game"
5326,6820,0.839953755037079,"Champ Game"
5326,6826,0.352506814004625,"Champ Game"
5326,6841,0.772362841047779,"Elite 8"
5326,6964,0.718861567808925,"Champ Game"
5326,7013,0.71416675688393,"Champ Game"
5326,7025,0.797850632206621,"Champ Game"
5326,7033,0.736674013824174,"Round of 32"
5326,7044,0.736982048666446,"Elite 8"
5326,7141,0.614848077817604,"Champ Game"
5326,7351,0.266890909427679,"Final Four"
5326,7357,0.693708223735993,"Round of 32"
5326,7375,0.774438328337371,"Final Four"
5326,7421,0.273165691081357,"Champ Game"
5326,7440,0.729187551002907,"Final Four"
5326,7566,0.750261810584945,"Champ Game"
5326,7600,0.729426127317509,"Elite 8"
5326,7616,0.872959994137517,"Final Four"
5326,7618,0.413681402078099,"Champ Game"
5326,7722,0.413237349722662,"Champ Game"
5326,7726,0.796621884696812,"Champ Game"
5326,7740,0.710811673294021,"Final Four"
5326,7752,0.860834163447294,"Final Four"
5326,7770,0.808582603481673,"Champ Game"
5326,7797,0.660054864525971,"Champ Game"
5326,7805,0.772676886341459,"Sweet 16"
5326,7861,0.826046957125373,"Champ Game"
5326,66657,0.658916015982879,"Champ Game"
5335,5174,0.807408370520299,"Sweet 16"
5335,5204,0.642039867932824,"Elite 8"
5335,5230,0.344605883067715,"Final Four"
5335,5236,0.493846268235021,"Champ Game"
5335,5326,0.201517296072377,"Elite 8"
5335,5438,0.324040541637164,"Elite 8"
5335,5462,0.437518434147993,"Round of 32"
5335,5562,0.239052941774901,"Champ Game"
5335,5687,0.443197986386034,"Final Four"
5335,5735,0.472772853255603,"Final Four"
5335,5790,0.380913384438583,"Final Four"
5335,5796,0.447627992217074,"Champ Game"
5335,5814,0.574276714064694,"Final Four"
5335,5939,0.611187904525479,"Champ Game"
5335,5988,0.528449346664961,"Champ Game"
5335,5994,0.64785786842644,"Champ Game"
5335,6036,0.481091541186236,"Champ Game"
5335,6046,0.494494076818171,"Final Four"
5335,6059,0.313438615793483,"Sweet 16"
5335,6138,0.743143756368038,"Elite 8"
5335,6177,0.799019026250469,"Final Four"
5335,6212,0.672682299713016,"Final Four"
5335,6220,0.927923666921003,"Final Four"
5335,6222,0.322059845971621,"Champ Game"
5335,6245,0.237345866739504,"Final Four"
5335,6248,0.324176526081893,"Final Four"
5335,6257,0.461723016936827,"Champ Game"
5335,6259,0.599678911074866,"Champ Game"
5335,6293,0.578757337697828,"Champ Game"
5335,6296,0.621604357736533,"Champ Game"
5335,6314,0.350983617972363,"Champ Game"
5335,6449,0.715010610010805,"Champ Game"
5335,6454,0.158279626160867,"Sweet 16"
5335,6469,0.311038149332802,"Champ Game"
5335,6543,0.294581971481551,"Champ Game"
5335,6599,0.627088555148859,"Champ Game"
5335,6625,0.486221381567504,"Final Four"
5335,6634,0.309349557308947,"Elite 8"
5335,6731,0.741608269461912,"Champ Game"
5335,6793,0.861356213042917,"Champ Game"
5335,6820,0.569802631360398,"Champ Game"
5335,6826,0.120799968963982,"Champ Game"
5335,6841,0.461293448106049,"Sweet 16"
5335,6964,0.392213704470072,"Champ Game"
5335,7013,0.38671774824683,"Champ Game"
5335,7025,0.49901911154578,"Champ Game"
5335,7033,0.413846791001486,"Elite 8"
5335,7044,0.414232184336829,"Round of 64"
5335,7141,0.287183888367891,"Champ Game"
5335,7351,0.0841468448885712,"Final Four"
5335,7357,0.36370369956748,"Elite 8"
5335,7375,0.464237753100702,"Final Four"
5335,7421,0.0866329106527515,"Champ Game"
5335,7440,0.404600214588861,"Final Four"
5335,7566,0.431231361550226,"Champ Game"
5335,7600,0.404891369807959,"Round of 32"
5335,7616,0.63426309138216,"Final Four"
5335,7618,0.151150573733071,"Champ Game"
5335,7722,0.150915790929666,"Champ Game"
5335,7726,0.497118823672175,"Champ Game"
5335,7740,0.382840582021975,"Final Four"
5335,7752,0.609544391209979,"Final Four"
5335,7770,0.51599163997178,"Champ Game"
5335,7797,0.328870210090426,"Champ Game"
5335,7805,0.461737566416401,"Elite 8"
5335,7861,0.545133843317786,"Champ Game"
5335,66657,0.327751857484647,"Champ Game"
5438,5174,0.897386947143876,"Elite 8"
5438,5204,0.789097384009966,"Round of 32"
5438,5230,0.523090838601159,"Final Four"
5438,5236,0.670544393460354,"Champ Game"
5438,5326,0.344890905427897,"Sweet 16"
5438,5335,0.675959458362836,"Elite 8"
5438,5462,0.618697855017018,"Elite 8"
5438,5562,0.395891345271882,"Champ Game"
5438,5687,0.624119675680011,"Final Four"
5438,5735,0.651638230233267,"Final Four"
5438,5790,0.562075899806367,"Final Four"
5438,5796,0.628317410020706,"Champ Game"
5438,5814,0.737804070159192,"Final Four"
5438,5939,0.76630666806315,"Champ Game"
5438,5988,0.700396127769715,"Champ Game"
5438,5994,0.793294740904861,"Champ Game"
5438,6036,0.659169302409245,"Champ Game"
5438,6046,0.671116659643877,"Final Four"
5438,6059,0.487795516056706,"Elite 8"
5438,6138,0.857861094765611,"Sweet 16"
5438,6177,0.89239473427181,"Final Four"
5438,6212,0.810859758651988,"Final Four"
5438,6220,0.964101054643944,"Final Four"
5438,6222,0.497735724132205,"Champ Game"
5438,6245,0.393643663527124,"Final Four"
5438,6248,0.500155189310089,"Final Four"
5438,6257,0.641494447325716,"Champ Game"
5438,6259,0.757567970181074,"Champ Game"
5438,6293,0.741338808174463,"Champ Game"
5438,6296,0.774103377204166,"Champ Game"
5438,6314,0.53010007339401,"Champ Game"
5438,6449,0.839580471986954,"Champ Game"
5438,6454,0.28174542713604,"Elite 8"
5438,6469,0.485003033676364,"Champ Game"
5438,6543,0.465562409214865,"Champ Game"
5438,6599,0.778166127582856,"Champ Game"
5438,6625,0.663769057997967,"Final Four"
5438,6634,0.483032151012509,"Round of 32"
5438,6731,0.856879315057123,"Champ Game"
5438,6793,0.928366559542602,"Champ Game"
5438,6820,0.73425328825755,"Champ Game"
5438,6826,0.222767320253386,"Champ Game"
5438,6841,0.641096826448126,"Elite 8"
5438,6964,0.573769627195075,"Champ Game"
5438,7013,0.568107583227228,"Champ Game"
5438,7025,0.675099456192602,"Champ Game"
5438,7033,0.595603440051358,"Sweet 16"
5438,7044,0.595985994027662,"Elite 8"
5438,7141,0.456650041859806,"Champ Game"
5438,7351,0.160835027700084,"Final Four"
5438,7357,0.543871801465051,"Sweet 16"
5438,7375,0.643817208883083,"Final Four"
5438,7421,0.165178167946795,"Champ Game"
5438,7440,0.586358284442803,"Final Four"
5438,7566,0.612642961079141,"Champ Game"
5438,7600,0.5866513614846,"Elite 8"
5438,7616,0.783437832362184,"Final Four"
5438,7618,0.270844761727133,"Champ Game"
5438,7722,0.27048330076681,"Champ Game"
5438,7726,0.673429977374373,"Champ Game"
5438,7740,0.564084529576494,"Final Four"
5438,7752,0.76506680477657,"Final Four"
5438,7770,0.689814635672833,"Champ Game"
5438,7797,0.505491052683395,"Champ Game"
5438,7805,0.641507910403112,"Round of 64"
5438,7861,0.714286095326952,"Champ Game"
5438,66657,0.50422333027776,"Champ Game"
5462,5174,0.843499098049103,"Sweet 16"
5462,5204,0.697509931273777,"Elite 8"
5462,5230,0.403333193283898,"Final Four"
5462,5236,0.55641459856541,"Champ Game"
5462,5326,0.244974283448353,"Elite 8"
5462,5335,0.562481565852006,"Round of 32"
5462,5438,0.381302144982982,"Elite 8"
5462,5562,0.287688047967575,"Champ Game"
5462,5687,0.505761342064913,"Final Four"
5462,5735,0.535495961281263,"Final Four"
5462,5790,0.441658540860381,"Final Four"
5462,5796,0.510243638489555,"Champ Game"
5462,5814,0.634265809493586,"Final Four"
5462,5939,0.668973892473818,"Champ Game"
5462,5988,0.59028893660691,"Champ Game"
5462,5994,0.702843638775095,"Champ Game"
5462,6036,0.54377999907553,"Champ Game"
5462,6046,0.557054153453405,"Final Four"
5462,6059,0.369851815660472,"Sweet 16"
5462,6138,0.788117023887222,"Elite 8"
5462,6177,0.836363255197241,"Final Four"
5462,6212,0.725434594951893,"Final Four"
5462,6220,0.943024088654584,"Final Four"
5462,6222,0.379167770860973,"Champ Game"
5462,6245,0.285764095278579,"Final Four"
5462,6248,0.381448599123203,"Final Four"
5462,6257,0.524438370587898,"Champ Game"
5462,6259,0.658218868697093,"Champ Game"
5462,6293,0.63851248921105,"Champ Game"
5462,6296,0.678656182947561,"Champ Game"
5462,6314,0.41011768718152,"Champ Game"
5462,6449,0.763341069891944,"Champ Game"
5462,6454,0.194685870484169,"Sweet 16"
5462,6469,0.367250412926089,"Champ Game"
5462,6543,0.349328140448321,"Champ Game"
5462,6599,0.683734213846043,"Champ Game"
5462,6625,0.548871242316949,"Final Four"
5462,6634,0.365418509931037,"Elite 8"
5462,6731,0.786773247284443,"Champ Game"
5462,6793,0.888730583777642,"Champ Game"
5462,6820,0.630016001647339,"Champ Game"
5462,6826,0.150122972806172,"Champ Game"
5462,6841,0.524007254954136,"Sweet 16"
5462,6964,0.453441035794278,"Champ Game"
5462,7013,0.447719127050603,"Champ Game"
5462,7025,0.561515757972701,"Champ Game"
5462,7033,0.475807443955921,"Elite 8"
5462,7044,0.476203660671017,"Round of 32"
5462,7141,0.34122022211131,"Champ Game"
5462,7351,0.105641719372092,"Final Four"
5462,7357,0.423582166419581,"Elite 8"
5462,7375,0.526960287977584,"Final Four"
5462,7421,0.108687473828079,"Champ Game"
5462,7440,0.466277743653813,"Final Four"
5462,7566,0.493602981273013,"Champ Game"
5462,7600,0.466578501816677,"Round of 64"
5462,7616,0.690357059954644,"Final Four"
5462,7618,0.186279944010923,"Champ Game"
5462,7722,0.186002551416681,"Champ Game"
5462,7726,0.559643337596165,"Champ Game"
5462,7740,0.443672819561778,"Final Four"
5462,7752,0.667441733861142,"Final Four"
5462,7770,0.578160818072972,"Champ Game"
5462,7797,0.386497284202421,"Champ Game"
5462,7805,0.524452970821219,"Elite 8"
5462,7861,0.606415033459006,"Champ Game"
5462,66657,0.385295469624023,"Champ Game"
5562,5174,0.930288942766544,"Champ Game"
5562,5204,0.850954563105519,"Champ Game"
5562,5230,0.625988014681766,"Champ Game"
5562,5236,0.75644049319082,"Final Four"
5562,5326,0.445477820073004,"Champ Game"
5562,5335,0.760947058225099,"Champ Game"
5562,5438,0.604108654728118,"Champ Game"
5562,5462,0.712311952032425,"Champ Game"
5562,5687,0.717011498691308,"Champ Game"
5562,5735,0.740556373356929,"Champ Game"
5562,5790,0.6619968463617,"Champ Game"
5562,5796,0.72063619079412,"Final Four"
5562,5814,0.811104130353835,"Champ Game"
5562,5939,0.833437348923867,"Final Four"
5562,5988,0.781050581650813,"Round of 64"
5562,5994,0.854148389953572,"Final Four"
5562,6036,0.746911755196822,"Final Four"
5562,6046,0.756917645331433,"Champ Game"
5562,6059,0.592373647806117,"Champ Game"
5562,6138,0.902053435310419,"Champ Game"
5562,6177,0.92676681075162,"Champ Game"
5562,6212,0.867406611583744,"Champ Game"
5562,6220,0.976179559331012,"Champ Game"
5562,6222,0.601940500888779,"Sweet 16"
5562,6245,0.497648153908968,"Champ Game"
5562,6248,0.604257106297478,"Champ Game"
5562,6257,0.731936655314465,"Elite 8"
5562,6259,0.82664103571825,"Final Four"
5562,6293,0.813899942769938,"Final Four"
5562,6296,0.839463576550285,"Elite 8"
5562,6314,0.632547285987286,"Sweet 16"
5562,6449,0.888719159204626,"Elite 8"
5562,6454,0.374442298040077,"Champ Game"
5562,6469,0.589671711192879,"Final Four"
5562,6543,0.570684754358296,"Final Four"
5562,6599,0.842589856666907,"Round of 32"
5562,6625,0.750775076863247,"Champ Game"
5562,6634,0.587760924408528,"Champ Game"
5562,6731,0.901341795648071,"Final Four"
5562,6793,0.951867990444949,"Elite 8"
5562,6820,0.808288077598398,"Sweet 16"
5562,6826,0.304280272290423,"Elite 8"
5562,6841,0.731597374551382,"Champ Game"
5562,6964,0.672576686994854,"Elite 8"
5562,7013,0.667466493731443,"Final Four"
5562,7025,0.760232606277289,"Elite 8"
5562,7033,0.692065472386795,"Champ Game"
5562,7044,0.692403901026038,"Champ Game"
5562,7141,0.561875702969795,"Sweet 16"
5562,7351,0.22628402880626,"Champ Game"
5562,7357,0.64532539937814,"Champ Game"
5562,7375,0.733916495994502,"Champ Game"
5562,7421,0.231906116641294,"Final Four"
5562,7440,0.683855037799522,"Champ Game"
5562,7566,0.70703970843304,"Final Four"
5562,7600,0.684116250060243,"Champ Game"
5562,7616,0.846632321398723,"Champ Game"
5562,7618,0.361761576035139,"Final Four"
5562,7722,0.361338908768223,"Round of 32"
5562,7726,0.758844314226043,"Elite 8"
5562,7740,0.663821282997251,"Champ Game"
5562,7752,0.832475786782495,"Champ Game"
5562,7770,0.77239196270953,"Final Four"
5562,7797,0.609349661430109,"Final Four"
5562,7805,0.731948141192072,"Champ Game"
5562,7861,0.792310120729468,"Elite 8"
5562,66657,0.608141791610215,"Final Four"
5687,5174,0.84043264229986,"Final Four"
5687,5204,0.6926253599604,"Final Four"
5687,5230,0.397799525480759,"Elite 8"
5687,5236,0.550719196284091,"Champ Game"
5687,5326,0.240736673836232,"Final Four"
5687,5335,0.556802013613966,"Final Four"
5687,5438,0.375880324319989,"Final Four"
5687,5462,0.494238657935088,"Final Four"
5687,5562,0.282988501308692,"Champ Game"
5687,5735,0.529758962568498,"Round of 64"
5687,5790,0.435983269316164,"Sweet 16"
5687,5796,0.504483354803133,"Champ Game"
5687,5814,0.62890332073135,"Sweet 16"
5687,5939,0.663850595372333,"Champ Game"
5687,5988,0.584703841364827,"Champ Game"
5687,5994,0.698007905724563,"Champ Game"
5687,6036,0.538057053769302,"Champ Game"
5687,6046,0.551360341710848,"Sweet 16"
5687,6059,0.364496889813319,"Final Four"
5687,6138,0.784242987872705,"Final Four"
5687,6177,0.833184632153028,"Elite 8"
5687,6212,0.720820464500244,"Round of 32"
5687,6220,0.941773096731732,"Elite 8"
5687,6222,0.373757965297,"Champ Game"
5687,6245,0.281083575414505,"Round of 32"
5687,6248,0.376025961655145,"Sweet 16"
5687,6257,0.518687553189424,"Champ Game"
5687,6259,0.653015453429157,"Champ Game"
5687,6293,0.633176255251354,"Champ Game"
5687,6296,0.673609626005657,"Champ Game"
5687,6314,0.404554049091286,"Champ Game"
5687,6449,0.759152470248032,"Champ Game"
5687,6454,0.191097986631632,"Final Four"
5687,6469,0.361911519855839,"Champ Game"
